source_id,ra,dec,parallax,phot_g_mean_mag,Teff,dist_pc,sep_arcsec,is_target
2033124096436348032,294.6989847774449,31.241701961643066,0.06131932045436801,18.856399536132812,4452.6123,1398.2806,141.1904318178915,False
2033126776512373120,294.61827046342665,31.23592240929502,2.3024011779682603,18.8564510345459,,,145.73197077339475,False
2033108535806824960,294.6411883189548,31.06651790533428,-0.20909867593613496,18.8564510345459,,,553.2675670624056,False
2033111211534179584,294.78452954104296,31.172646010376322,0.08315265883603454,18.856525421142578,4620.871,1624.6984,414.6060957211717,False
2033125784396523648,294.50701209528626,31.202140830685178,0.008840822286025021,18.85673713684082,4797.184,1379.9119,479.30793726997126,False
2033110249477813504,294.73915139501986,31.089951570393072,0.025593780456134717,18.857118606567383,4290.0703,838.1522,523.4226319953804,False
2033151378065367168,294.70623844033014,31.36881781649386,-0.07031084775847832,18.85714340209961,4802.7573,1863.3407,555.9135602165966,False
2033121828693228800,294.6277200271488,31.146393395105193,0.2741017002667218,18.857192993164062,4773.289,1868.1681,281.9701190178799,False
2033123546680525440,294.65285530597674,31.206968194354438,0.32548968554768903,18.857240676879883,4455.5195,1505.3578,51.37308538158963,False
2033108501407655936,294.6623252034,31.054138151922267,0.905287203704005,18.857248306274414,4019.9785,696.1206,594.3266662301434,False
2033147946400002944,294.72988272013527,31.290785671711312,0.1547598950691393,18.85725975036621,4429.8545,1395.8801,332.8456670302314,False
2033126673412897792,294.5097742945354,31.288070458603833,0.3406535514603574,18.857606887817383,,,528.3600797077569,False
2033123757136375040,294.63837094162704,31.21236641320885,-0.45866972298053565,18.857646942138672,,,75.07093097147491,False
2033125402106285952,294.5542318356063,31.215082478803247,0.1709721032490124,18.858074188232422,4337.264,1206.115,330.271496226078,False
2033127566770130176,294.64119011423503,31.288934910549113,0.6041344213555024,18.858171463012695,4407.143,1406.9602,258.53895745826713,False
2033121485112583424,294.58457890771876,31.131407705738056,-0.014211852098197142,18.85845184326172,4984.535,2289.205,394.8843538065996,False
2033120699119369344,294.64601979796197,31.093913197333865,-0.026808139298850828,18.85856056213379,4110.11,885.4175,453.6100235103033,False
2033127605427223040,294.64559830797725,31.297195297336255,0.06571272998151349,18.858661651611328,4383.1284,937.3384,284.86548890886917,False
2033120355522068736,294.61431043066585,31.078964522784492,0.4782701135184803,18.85866355895996,4617.438,1446.2203,525.3712930837203,False
2033110494319087360,294.76273014785795,31.137296527302805,0.5170792609481896,18.858938217163086,,,429.42647103929914,False
2033125333386849152,294.58249823484323,31.2235912236189,0.4175024097184278,18.858970642089844,4553.2236,1503.3336,243.40572185521862,False
2033124856648358400,294.50391448914246,31.171352420974845,0.026477443559381385,18.859071731567383,,,514.675789015651,False
2033148049508744448,294.74857420038575,31.31478694622618,-0.16130432940298767,18.859195709228516,4313.2817,1149.3612,436.2433398826348,False
2033173613132295296,294.5002904310311,31.293434624802362,0.22193675386076012,18.85928726196289,4636.201,1622.2911,563.1928989152387,False
2033125887440604800,294.5002446620124,31.218653082852416,0.4501647855690437,18.859477996826172,4553.819,1549.3636,496.1423750959394,False
2033122344106075520,294.701445233071,31.13782905528557,0.09979159994147399,18.85964012145996,4705.231,1550.2494,317.9358476109608,False
2033122309742041728,294.6023376570553,31.200558725615245,0.12541295340565833,18.859891891479492,4346.7104,989.2151,193.86399428710516,False
2033124478690842496,294.6885375888144,31.278562067835928,0.31097227943569017,18.859983444213867,4635.832,1660.4591,229.358287084793,False
2033175159317288832,294.53458540880456,31.33032905521057,0.08655286155704722,18.860586166381836,4848.0825,1931.1317,558.7632481424486,False
2033110356833391232,294.7411443398735,31.109671176420107,0.3368435958817016,18.860855102539062,,,464.65125065682037,False
2033146675089350656,294.80050851172774,31.242264567527762,0.596717999224058,18.860992431640625,4485.843,1550.0996,436.1862087466987,False
2033126093599075072,294.49361157340905,31.230928990451954,0.24349023419957966,18.861328125,4385.8096,1350.2998,518.2408556304065,False
2033151206266405888,294.6728260055039,31.32955856430911,0.2568309633094547,18.86149024963379,4791.115,1784.3865,398.74743875937537,False
2033134954109583744,294.8351317977518,31.250878852628425,1.1043854088135632,18.86195182800293,,,546.7904468108215,False
2033110975308878848,294.8170592575089,31.16760076016332,-0.18321641988502307,18.862104415893555,4554.174,1363.9203,514.1343896413262,False
2033127433628409984,294.6746809847443,31.285900660029135,0.5547844256131719,18.862117767333984,,,243.48219859087558,False
2033121107138740352,294.6520942868285,31.145897608663965,-0.24060943755758035,18.862430572509766,4784.781,1764.369,265.5359104948674,False
2033128013463142400,294.6049142217921,31.302449659199752,1.0727506501255724,18.862577438354492,,,346.37107507116235,False
2033123551019118976,294.6573585185411,31.206326864492862,0.42948812125446684,18.862661361694336,,,48.07598042914539,False
2033134473077122176,294.83418857043796,31.189203468177894,0.1141570608669702,18.863554000854492,5153.6206,2704.1404,542.9234516780325,False
