##############################################################################
# Effective Area File
# Telescope: WALTZER
# Units: Wavelength [Angstrom], Reflectivity , Dichroic_Eff ,
#        GratingEff , CCD_QE , EffectiveArea 
# Pixel scale: 0.90354
# Secondary obstruction : 15 %
# Notes: Reflectivity based on Pollux and HWO reflectivity
# Grating efficiency based on datasheets
# CCD QE based on datasheets
# Effective area = Telescope_area * Rprim * Rsec * Sec_obstr * R_fold * R_d1 
                *R_d2 * R_visgr * vis_geff * vis_detQE
# Generated on: 2026-02-19
##############################################################################
Wavelength	Reflectivity	Dichroic1_Eff	Dichroic2_Eff	GratingEff	CCD_QE	EffectiveArea_cm2
4802.6862	0.9080	0.8000	0.8000	0.5914	0.9021	209.0219
4803.5897	0.9080	0.8000	0.8000	0.5914	0.9022	209.0506
4804.4933	0.9080	0.8000	0.8000	0.5914	0.9023	209.0793
4805.3968	0.9080	0.8000	0.8000	0.5914	0.9024	209.1080
4806.3004	0.9080	0.8000	0.8000	0.5915	0.9024	209.1367
4807.2039	0.9080	0.8000	0.8000	0.5915	0.9025	209.1653
4808.1074	0.9080	0.8000	0.8000	0.5915	0.9026	209.1940
4809.0110	0.9080	0.8000	0.8000	0.5915	0.9027	209.2227
4809.9145	0.9080	0.8000	0.8000	0.5916	0.9028	209.2514
4810.8181	0.9080	0.8000	0.8000	0.5916	0.9029	209.2801
4811.7216	0.9080	0.8000	0.8000	0.5916	0.9030	209.3088
4812.6252	0.9080	0.8000	0.8000	0.5916	0.9031	209.3375
4813.5287	0.9080	0.8000	0.8000	0.5916	0.9032	209.3661
4814.4322	0.9080	0.8000	0.8000	0.5917	0.9032	209.3948
4815.3358	0.9080	0.8000	0.8000	0.5919	0.9033	209.5128
4816.2393	0.9080	0.8000	0.8000	0.5925	0.9034	209.7284
4817.1429	0.9080	0.8000	0.8000	0.5930	0.9035	209.9440
4818.0464	0.9080	0.8000	0.8000	0.5936	0.9036	210.1596
4818.9499	0.9080	0.8000	0.8000	0.5942	0.9037	210.3753
4819.8535	0.9080	0.8000	0.8000	0.5947	0.9038	210.5910
4820.7570	0.9080	0.8000	0.8000	0.5953	0.9039	210.8068
4821.6606	0.9080	0.8000	0.8000	0.5958	0.9039	211.0226
4822.5641	0.9080	0.8000	0.8000	0.5964	0.9040	211.2384
4823.4676	0.9080	0.8000	0.8000	0.5969	0.9041	211.4543
4824.3712	0.9080	0.8000	0.8000	0.5975	0.9042	211.6702
4825.2747	0.9080	0.8000	0.8000	0.5980	0.9043	211.8861
4826.1783	0.9080	0.8000	0.8000	0.5986	0.9044	212.1021
4827.0818	0.9080	0.8000	0.8000	0.5991	0.9045	212.3181
4827.9853	0.9080	0.8000	0.8000	0.5997	0.9046	212.5342
4828.8889	0.9080	0.8000	0.8000	0.6002	0.9047	212.7503
4829.7924	0.9080	0.8000	0.8000	0.6004	0.9047	212.8360
4830.6960	0.9080	0.8000	0.8000	0.5998	0.9048	212.6304
4831.5995	0.9080	0.8000	0.8000	0.5991	0.9049	212.4248
4832.5031	0.9080	0.8000	0.8000	0.5985	0.9050	212.2191
4833.4066	0.9080	0.8000	0.8000	0.5978	0.9051	212.0133
4834.3101	0.9080	0.8000	0.8000	0.5972	0.9052	211.8075
4835.2137	0.9080	0.8000	0.8000	0.5966	0.9053	211.6017
4836.1172	0.9080	0.8000	0.8000	0.5959	0.9054	211.3958
4837.0208	0.9080	0.8000	0.8000	0.5953	0.9054	211.1899
4837.9243	0.9080	0.8000	0.8000	0.5946	0.9055	210.9839
4838.8278	0.9080	0.8000	0.8000	0.5940	0.9056	210.7779
4839.7314	0.9080	0.8000	0.8000	0.5934	0.9057	210.5719
4840.6349	0.9080	0.8000	0.8000	0.5927	0.9058	210.3658
4841.5385	0.9080	0.8000	0.8000	0.5921	0.9059	210.1596
4842.4420	0.9080	0.8000	0.8000	0.5915	0.9060	209.9535
4843.3455	0.9080	0.8000	0.8000	0.5908	0.9061	209.7472
4844.2491	0.9080	0.8000	0.8000	0.5902	0.9062	209.5410
4845.1526	0.9080	0.8000	0.8000	0.5895	0.9062	209.3346
4846.0562	0.9080	0.8000	0.8000	0.5889	0.9063	209.1189
4846.9597	0.9080	0.8000	0.8000	0.5881	0.9064	208.8566
4847.8632	0.9080	0.8000	0.8000	0.5873	0.9065	208.5942
4848.7668	0.9080	0.8000	0.8000	0.5865	0.9066	208.3317
4849.6703	0.9080	0.8000	0.8000	0.5857	0.9067	208.0692
4850.5739	0.9080	0.8000	0.8000	0.5849	0.9068	207.8067
4851.4774	0.9080	0.8000	0.8000	0.5841	0.9069	207.5441
4852.3810	0.9080	0.8000	0.8000	0.5833	0.9069	207.2814
4853.2845	0.9080	0.8000	0.8000	0.5825	0.9070	207.0187
4854.1880	0.9080	0.8000	0.8000	0.5817	0.9071	206.7559
4855.0916	0.9080	0.8000	0.8000	0.5809	0.9072	206.4931
4855.9951	0.9080	0.8000	0.8000	0.5801	0.9073	206.2302
4856.8987	0.9080	0.8000	0.8000	0.5793	0.9074	205.9673
4857.8022	0.9080	0.8000	0.8000	0.5785	0.9075	205.7043
4858.7057	0.9080	0.8000	0.8000	0.5777	0.9076	205.4413
4859.6093	0.9080	0.8000	0.8000	0.5769	0.9077	205.1782
4860.5128	0.9080	0.8000	0.8000	0.5761	0.9077	204.9150
4861.4164	0.9080	0.8000	0.8000	0.5753	0.9078	204.6518
4862.3199	0.9080	0.8000	0.8000	0.5745	0.9079	204.3885
4863.2234	0.9080	0.8000	0.8000	0.5738	0.9080	204.1252
4864.1270	0.9080	0.8000	0.8000	0.5730	0.9081	203.8610
4865.0305	0.9080	0.8000	0.8000	0.5720	0.9082	203.5529
4865.9341	0.9080	0.8000	0.8000	0.5711	0.9083	203.2447
4866.8376	0.9080	0.8000	0.8000	0.5702	0.9084	202.9365
4867.7411	0.9080	0.8000	0.8000	0.5693	0.9085	202.6282
4868.6447	0.9080	0.8000	0.8000	0.5683	0.9085	202.3198
4869.5482	0.9080	0.8000	0.8000	0.5674	0.9086	202.0114
4870.4518	0.9080	0.8000	0.8000	0.5665	0.9087	201.7029
4871.3553	0.9080	0.8000	0.8000	0.5656	0.9088	201.3943
4872.2589	0.9080	0.8000	0.8000	0.5647	0.9089	201.0857
4873.1624	0.9080	0.8000	0.8000	0.5637	0.9090	200.7770
4874.0659	0.9080	0.8000	0.8000	0.5628	0.9091	200.4683
4874.9695	0.9080	0.8000	0.8000	0.5619	0.9092	200.1595
4875.8730	0.9080	0.8000	0.8000	0.5610	0.9092	199.8506
4876.7766	0.9080	0.8000	0.8000	0.5601	0.9093	199.5417
4877.6801	0.9080	0.8000	0.8000	0.5591	0.9094	199.2327
4878.5836	0.9080	0.8000	0.8000	0.5582	0.9095	198.9236
4879.4872	0.9080	0.8000	0.8000	0.5573	0.9096	198.6145
4880.3907	0.9080	0.8000	0.8000	0.5564	0.9097	198.3053
4881.2943	0.9080	0.8000	0.8000	0.5554	0.9098	197.9960
4882.1978	0.9080	0.8000	0.8000	0.5545	0.9099	197.6867
4883.1013	0.9080	0.8000	0.8000	0.5536	0.9100	197.3773
4884.0049	0.9080	0.8000	0.8000	0.5527	0.9100	197.0678
4884.9084	0.9080	0.8000	0.8000	0.5518	0.9101	196.7583
4885.8120	0.9080	0.8000	0.8000	0.5508	0.9102	196.4488
4886.7155	0.9080	0.8000	0.8000	0.5502	0.9103	196.2281
4887.6190	0.9080	0.8000	0.8000	0.5495	0.9104	196.0238
4888.5226	0.9080	0.8000	0.8000	0.5489	0.9105	195.8194
4889.4261	0.9080	0.8000	0.8000	0.5483	0.9106	195.6149
4890.3297	0.9080	0.8000	0.8000	0.5477	0.9107	195.4105
4891.2332	0.9080	0.8000	0.8000	0.5470	0.9107	195.2059
4892.1368	0.9080	0.8000	0.8000	0.5464	0.9108	195.0014
4893.0403	0.9080	0.8000	0.8000	0.5458	0.9109	194.7967
4893.9438	0.9080	0.8000	0.8000	0.5452	0.9110	194.5921
4894.8474	0.9080	0.8000	0.8000	0.5445	0.9111	194.3874
4895.7509	0.9080	0.8000	0.8000	0.5439	0.9112	194.1826
4896.6545	0.9080	0.8000	0.8000	0.5433	0.9113	193.9779
4897.5580	0.9080	0.8000	0.8000	0.5426	0.9114	193.7730
4898.4615	0.9080	0.8000	0.8000	0.5420	0.9115	193.5682
4899.3651	0.9080	0.8000	0.8000	0.5414	0.9115	193.3632
4900.2686	0.9080	0.8000	0.8000	0.5408	0.9116	193.1583
4901.1722	0.9080	0.8000	0.8000	0.5401	0.9117	192.9533
4902.0757	0.9080	0.8000	0.8000	0.5395	0.9118	192.7482
4902.9792	0.9080	0.8000	0.8000	0.5389	0.9119	192.5431
4903.8828	0.9080	0.8000	0.8000	0.5383	0.9120	192.3380
4904.7863	0.9080	0.8000	0.8000	0.5376	0.9121	192.1328
4905.6899	0.9080	0.8000	0.8000	0.5370	0.9122	191.9276
4906.5934	0.9080	0.8000	0.8000	0.5364	0.9122	191.7223
4907.4969	0.9080	0.8000	0.8000	0.5358	0.9123	191.5170
4908.4005	0.9080	0.8000	0.8000	0.5352	0.9124	191.3179
4909.3040	0.9080	0.8000	0.8000	0.5346	0.9125	191.1219
4910.2076	0.9080	0.8000	0.8000	0.5340	0.9126	190.9259
4911.1111	0.9080	0.8000	0.8000	0.5334	0.9127	190.7298
4912.0147	0.9080	0.8000	0.8000	0.5328	0.9128	190.5337
4912.9182	0.9080	0.8000	0.8000	0.5322	0.9129	190.3376
4913.8217	0.9080	0.8000	0.8000	0.5316	0.9130	190.1414
4914.7253	0.9080	0.8000	0.8000	0.5310	0.9130	189.9452
4915.6288	0.9080	0.8000	0.8000	0.5304	0.9131	189.7489
4916.5324	0.9080	0.8000	0.8000	0.5298	0.9132	189.5526
4917.4359	0.9080	0.8000	0.8000	0.5292	0.9133	189.3563
4918.3394	0.9080	0.8000	0.8000	0.5286	0.9134	189.1599
4919.2430	0.9080	0.8000	0.8000	0.5280	0.9135	188.9634
4920.1465	0.9080	0.8000	0.8000	0.5274	0.9136	188.7670
4921.0501	0.9080	0.8000	0.8000	0.5268	0.9137	188.5705
4921.9536	0.9080	0.8000	0.8000	0.5262	0.9137	188.3739
4922.8571	0.9080	0.8000	0.8000	0.5256	0.9138	188.1773
4923.7607	0.9080	0.8000	0.8000	0.5250	0.9139	187.9807
4924.6642	0.9080	0.8000	0.8000	0.5244	0.9140	187.7840
4925.5678	0.9080	0.8000	0.8000	0.5238	0.9141	187.5873
4926.4713	0.9080	0.8000	0.8000	0.5232	0.9142	187.3905
4927.3748	0.9080	0.8000	0.8000	0.5226	0.9143	187.1937
4928.2784	0.9080	0.8000	0.8000	0.5220	0.9144	186.9969
4929.1819	0.9080	0.8000	0.8000	0.5214	0.9145	186.8000
4930.0855	0.9080	0.8000	0.8000	0.5208	0.9145	186.6030
4930.9890	0.9080	0.8000	0.8000	0.5202	0.9146	186.4061
4931.8926	0.9080	0.8000	0.8000	0.5196	0.9147	186.2091
4932.7961	0.9080	0.8000	0.8000	0.5190	0.9148	186.0120
4933.6996	0.9080	0.8000	0.8000	0.5186	0.9149	185.8958
4934.6032	0.9080	0.8000	0.8000	0.5185	0.9150	185.8849
4935.5067	0.9080	0.8000	0.8000	0.5184	0.9151	185.8741
4936.4103	0.9080	0.8000	0.8000	0.5183	0.9152	185.8633
4937.3138	0.9080	0.8000	0.8000	0.5183	0.9153	185.8524
4938.2173	0.9080	0.8000	0.8000	0.5182	0.9153	185.8415
4939.1209	0.9080	0.8000	0.8000	0.5181	0.9154	185.8307
4940.0244	0.9080	0.8000	0.8000	0.5180	0.9155	185.8198
4940.9280	0.9080	0.8000	0.8000	0.5179	0.9156	185.8089
4941.8315	0.9080	0.8000	0.8000	0.5179	0.9157	185.7981
4942.7350	0.9080	0.8000	0.8000	0.5178	0.9158	185.7872
4943.6386	0.9080	0.8000	0.8000	0.5177	0.9159	185.7763
4944.5421	0.9080	0.8000	0.8000	0.5176	0.9160	185.7654
4945.4457	0.9080	0.8000	0.8000	0.5175	0.9160	185.7545
4946.3492	0.9080	0.8000	0.8000	0.5175	0.9161	185.7436
4947.2527	0.9080	0.8000	0.8000	0.5174	0.9162	185.7327
4948.1563	0.9080	0.8000	0.8000	0.5173	0.9163	185.7217
4949.0598	0.9080	0.8000	0.8000	0.5172	0.9164	185.7108
4949.9634	0.9080	0.8000	0.8000	0.5171	0.9165	185.6999
4950.8669	0.9080	0.8000	0.8000	0.5171	0.9166	185.6783
4951.7705	0.9080	0.8000	0.8000	0.5170	0.9167	185.6563
4952.6740	0.9079	0.8000	0.8000	0.5169	0.9168	185.6342
4953.5775	0.9079	0.8000	0.8000	0.5168	0.9168	185.6122
4954.4811	0.9079	0.8000	0.8000	0.5167	0.9169	185.5902
4955.3846	0.9079	0.8000	0.8000	0.5167	0.9170	185.5681
4956.2882	0.9079	0.8000	0.8000	0.5166	0.9171	185.5461
4957.1917	0.9079	0.8000	0.8000	0.5165	0.9172	185.5240
4958.0952	0.9078	0.8000	0.8000	0.5164	0.9173	185.5020
4958.9988	0.9078	0.8000	0.8000	0.5163	0.9174	185.4799
4959.9023	0.9078	0.8000	0.8000	0.5163	0.9175	185.4579
4960.8059	0.9078	0.8000	0.8000	0.5162	0.9175	185.4358
4961.7094	0.9078	0.8000	0.8000	0.5161	0.9176	185.4137
4962.6129	0.9077	0.8000	0.8000	0.5160	0.9177	185.3917
4963.5165	0.9077	0.8000	0.8000	0.5159	0.9178	185.3696
4964.4200	0.9077	0.8000	0.8000	0.5158	0.9179	185.3475
4965.3236	0.9077	0.8000	0.8000	0.5158	0.9180	185.3254
4966.2271	0.9077	0.8000	0.8000	0.5157	0.9181	185.3033
4967.1306	0.9077	0.8000	0.8000	0.5156	0.9182	185.2812
4968.0342	0.9076	0.8000	0.8000	0.5155	0.9183	185.2591
4968.9377	0.9076	0.8000	0.8000	0.5154	0.9183	185.2370
4969.8413	0.9076	0.8000	0.8000	0.5154	0.9184	185.2149
4970.7448	0.9076	0.8000	0.8000	0.5153	0.9185	185.1928
4971.6484	0.9076	0.8000	0.8000	0.5152	0.9186	185.1707
4972.5519	0.9075	0.8000	0.8000	0.5151	0.9187	185.1486
4973.4554	0.9075	0.8000	0.8000	0.5151	0.9188	185.1314
4974.3590	0.9075	0.8000	0.8000	0.5154	0.9189	185.2571
4975.2625	0.9075	0.8000	0.8000	0.5157	0.9190	185.3828
4976.1661	0.9075	0.8000	0.8000	0.5161	0.9190	185.5084
4977.0696	0.9075	0.8000	0.8000	0.5164	0.9191	185.6341
4977.9731	0.9074	0.8000	0.8000	0.5167	0.9192	185.7598
4978.8767	0.9074	0.8000	0.8000	0.5170	0.9193	185.8855
4979.7802	0.9074	0.8000	0.8000	0.5174	0.9194	186.0112
4980.6838	0.9074	0.8000	0.8000	0.5177	0.9195	186.1369
4981.5873	0.9074	0.8000	0.8000	0.5180	0.9196	186.2626
4982.4908	0.9074	0.8000	0.8000	0.5184	0.9197	186.3883
4983.3944	0.9073	0.8000	0.8000	0.5187	0.9198	186.5140
4984.2979	0.9073	0.8000	0.8000	0.5190	0.9198	186.6397
4985.2015	0.9073	0.8000	0.8000	0.5194	0.9199	186.7655
4986.1050	0.9073	0.8000	0.8000	0.5197	0.9200	186.8912
4987.0085	0.9073	0.8000	0.8000	0.5200	0.9201	187.0170
4987.9121	0.9072	0.8000	0.8000	0.5204	0.9202	187.1427
4988.8156	0.9072	0.8000	0.8000	0.5207	0.9203	187.2685
4989.7192	0.9072	0.8000	0.8000	0.5210	0.9204	187.3943
4990.6227	0.9072	0.8000	0.8000	0.5213	0.9205	187.5200
4991.5263	0.9072	0.8000	0.8000	0.5217	0.9205	187.6458
4992.4298	0.9072	0.8000	0.8000	0.5220	0.9206	187.7716
4993.3333	0.9071	0.8000	0.8000	0.5223	0.9207	187.8974
4994.2369	0.9071	0.8000	0.8000	0.5227	0.9208	188.0232
4995.1404	0.9071	0.8000	0.8000	0.5230	0.9209	188.1490
4996.0440	0.9071	0.8000	0.8000	0.5233	0.9210	188.2749
4996.9475	0.9071	0.8000	0.8000	0.5237	0.9211	188.4007
4997.8510	0.9070	0.8000	0.8000	0.5240	0.9212	188.5265
4998.7546	0.9070	0.8000	0.8000	0.5243	0.9213	188.6524
4999.6581	0.9070	0.8000	0.8000	0.5247	0.9213	188.7782
5000.5617	0.9070	0.8000	0.8000	0.5250	0.9214	188.9111
5001.4652	0.9070	0.8000	0.8000	0.5253	0.9215	189.0482
5002.3687	0.9070	0.8000	0.8000	0.5256	0.9216	189.1854
5003.2723	0.9070	0.8000	0.8000	0.5260	0.9217	189.3226
5004.1758	0.9070	0.8000	0.8000	0.5263	0.9218	189.4599
5005.0794	0.9070	0.8000	0.8000	0.5266	0.9219	189.5971
5005.9829	0.9070	0.8000	0.8000	0.5270	0.9220	189.7344
5006.8864	0.9070	0.8000	0.8000	0.5273	0.9221	189.8717
5007.7900	0.9070	0.8000	0.8000	0.5276	0.9221	190.0090
5008.6935	0.9070	0.8000	0.8000	0.5280	0.9222	190.1464
5009.5971	0.9070	0.8000	0.8000	0.5283	0.9223	190.2838
5010.5006	0.9070	0.8000	0.8000	0.5286	0.9224	190.4211
5011.4042	0.9070	0.8000	0.8000	0.5290	0.9225	190.5586
5012.3077	0.9070	0.8000	0.8000	0.5293	0.9226	190.6960
5013.2112	0.9070	0.8000	0.8000	0.5296	0.9227	190.8335
5014.1148	0.9070	0.8000	0.8000	0.5299	0.9228	190.9709
5015.0183	0.9070	0.8000	0.8000	0.5303	0.9228	191.1085
5015.9219	0.9070	0.8000	0.8000	0.5306	0.9229	191.2460
5016.8254	0.9070	0.8000	0.8000	0.5309	0.9230	191.3835
5017.7289	0.9070	0.8000	0.8000	0.5313	0.9231	191.5211
5018.6325	0.9070	0.8000	0.8000	0.5316	0.9232	191.6587
5019.5360	0.9070	0.8000	0.8000	0.5319	0.9233	191.7963
5020.4396	0.9070	0.8000	0.8000	0.5323	0.9234	191.9340
5021.3431	0.9070	0.8000	0.8000	0.5326	0.9235	192.0716
5022.2466	0.9070	0.8000	0.8000	0.5329	0.9236	192.2093
5023.1502	0.9070	0.8000	0.8000	0.5333	0.9236	192.3471
5024.0537	0.9070	0.8000	0.8000	0.5336	0.9237	192.4848
5024.9573	0.9070	0.8000	0.8000	0.5340	0.9238	192.6563
5025.8608	0.9070	0.8000	0.8000	0.5345	0.9239	192.8656
5026.7643	0.9070	0.8000	0.8000	0.5351	0.9240	193.0749
5027.6679	0.9070	0.8000	0.8000	0.5356	0.9241	193.2843
5028.5714	0.9070	0.8000	0.8000	0.5361	0.9242	193.4938
5029.4750	0.9070	0.8000	0.8000	0.5367	0.9243	193.7032
5030.3785	0.9070	0.8000	0.8000	0.5372	0.9243	193.9127
5031.2821	0.9070	0.8000	0.8000	0.5377	0.9244	194.1223
5032.1856	0.9070	0.8000	0.8000	0.5382	0.9245	194.3318
5033.0891	0.9070	0.8000	0.8000	0.5388	0.9246	194.5415
5033.9927	0.9070	0.8000	0.8000	0.5393	0.9247	194.7511
5034.8962	0.9070	0.8000	0.8000	0.5398	0.9248	194.9608
5035.7998	0.9070	0.8000	0.8000	0.5404	0.9249	195.1705
5036.7033	0.9070	0.8000	0.8000	0.5409	0.9250	195.3803
5037.6068	0.9070	0.8000	0.8000	0.5414	0.9251	195.5901
5038.5104	0.9070	0.8000	0.8000	0.5419	0.9251	195.7999
5039.4139	0.9070	0.8000	0.8000	0.5425	0.9252	196.0098
5040.3175	0.9070	0.8000	0.8000	0.5430	0.9253	196.2197
5041.2210	0.9070	0.8000	0.8000	0.5435	0.9254	196.4296
5042.1245	0.9070	0.8000	0.8000	0.5441	0.9255	196.6396
5043.0281	0.9070	0.8000	0.8000	0.5446	0.9256	196.8496
5043.9316	0.9070	0.8000	0.8000	0.5451	0.9257	197.0597
5044.8352	0.9070	0.8000	0.8000	0.5457	0.9258	197.2697
5045.7387	0.9070	0.8000	0.8000	0.5462	0.9258	197.4799
5046.6422	0.9070	0.8000	0.8000	0.5467	0.9259	197.6900
5047.5458	0.9070	0.8000	0.8000	0.5472	0.9260	197.9002
5048.4493	0.9070	0.8000	0.8000	0.5478	0.9261	198.1105
5049.3529	0.9070	0.8000	0.8000	0.5483	0.9262	198.3207
5050.2564	0.9070	0.8000	0.8000	0.5488	0.9263	198.5310
5051.1600	0.9070	0.8000	0.8000	0.5494	0.9264	198.7414
5052.0635	0.9070	0.8000	0.8000	0.5499	0.9265	198.9517
5052.9670	0.9070	0.8000	0.8000	0.5504	0.9266	199.1622
5053.8706	0.9070	0.8000	0.8000	0.5509	0.9266	199.3726
5054.7741	0.9070	0.8000	0.8000	0.5515	0.9267	199.5831
5055.6777	0.9070	0.8000	0.8000	0.5520	0.9268	199.7936
5056.5812	0.9070	0.8000	0.8000	0.5525	0.9269	200.0042
5057.4847	0.9070	0.8000	0.8000	0.5531	0.9270	200.2148
5058.3883	0.9070	0.8000	0.8000	0.5536	0.9271	200.4254
5059.2918	0.9070	0.8000	0.8000	0.5541	0.9272	200.6361
5060.1954	0.9070	0.8000	0.8000	0.5546	0.9273	200.8468
5061.0989	0.9070	0.8000	0.8000	0.5552	0.9273	201.0577
5062.0024	0.9070	0.8000	0.8000	0.5557	0.9274	201.2707
5062.9060	0.9070	0.8000	0.8000	0.5562	0.9275	201.4838
5063.8095	0.9070	0.8000	0.8000	0.5568	0.9276	201.6969
5064.7131	0.9070	0.8000	0.8000	0.5573	0.9277	201.9101
5065.6166	0.9070	0.8000	0.8000	0.5579	0.9278	202.1233
5066.5201	0.9070	0.8000	0.8000	0.5584	0.9279	202.3366
5067.4237	0.9070	0.8000	0.8000	0.5589	0.9280	202.5498
5068.3272	0.9070	0.8000	0.8000	0.5595	0.9281	202.7632
5069.2308	0.9070	0.8000	0.8000	0.5600	0.9281	202.9765
5070.1343	0.9070	0.8000	0.8000	0.5605	0.9282	203.1899
5071.0379	0.9070	0.8000	0.8000	0.5611	0.9283	203.4033
5071.9414	0.9070	0.8000	0.8000	0.5616	0.9284	203.6168
5072.8449	0.9070	0.8000	0.8000	0.5621	0.9285	203.8303
5073.7485	0.9070	0.8000	0.8000	0.5627	0.9286	204.0438
5074.6520	0.9070	0.8000	0.8000	0.5632	0.9287	204.2574
5075.5556	0.9070	0.8000	0.8000	0.5637	0.9288	204.4710
5076.4591	0.9070	0.8000	0.8000	0.5643	0.9288	204.6847
5077.3626	0.9070	0.8000	0.8000	0.5648	0.9289	204.8984
5078.2662	0.9070	0.8000	0.8000	0.5653	0.9290	205.1121
5079.1697	0.9070	0.8000	0.8000	0.5659	0.9291	205.3259
5080.0733	0.9070	0.8000	0.8000	0.5664	0.9292	205.5396
5080.9768	0.9070	0.8000	0.8000	0.5670	0.9293	205.7535
5081.8803	0.9070	0.8000	0.8000	0.5675	0.9294	205.9674
5082.7839	0.9070	0.8000	0.8000	0.5680	0.9295	206.1813
5083.6874	0.9070	0.8000	0.8000	0.5686	0.9296	206.3952
5084.5910	0.9070	0.8000	0.8000	0.5691	0.9296	206.6092
5085.4945	0.9070	0.8000	0.8000	0.5696	0.9297	206.8232
5086.3980	0.9070	0.8000	0.8000	0.5702	0.9298	207.0373
5087.3016	0.9070	0.8000	0.8000	0.5707	0.9299	207.2514
5088.2051	0.9070	0.8000	0.8000	0.5712	0.9300	207.4655
5089.1087	0.9070	0.8000	0.8000	0.5718	0.9301	207.6797
5090.0122	0.9070	0.8000	0.8000	0.5723	0.9302	207.8939
5090.9158	0.9070	0.8000	0.8000	0.5728	0.9303	208.1081
5091.8193	0.9070	0.8000	0.8000	0.5734	0.9304	208.3224
5092.7228	0.9070	0.8000	0.8000	0.5739	0.9304	208.5367
5093.6264	0.9070	0.8000	0.8000	0.5745	0.9305	208.7510
5094.5299	0.9070	0.8000	0.8000	0.5750	0.9306	208.9654
5095.4335	0.9070	0.8000	0.8000	0.5755	0.9307	209.1799
5096.3370	0.9070	0.8000	0.8000	0.5761	0.9308	209.3943
5097.2405	0.9070	0.8000	0.8000	0.5766	0.9309	209.6088
5098.1441	0.9070	0.8000	0.8000	0.5771	0.9310	209.8234
5099.0476	0.9070	0.8000	0.8000	0.5777	0.9311	210.0379
5099.9512	0.9070	0.8000	0.8000	0.5782	0.9311	210.2525
5100.8547	0.9070	0.8000	0.8000	0.5787	0.9312	210.4672
5101.7582	0.9070	0.8000	0.8000	0.5793	0.9313	210.6819
5102.6618	0.9070	0.8000	0.8000	0.5798	0.9314	210.8966
5103.5653	0.9070	0.8000	0.8000	0.5803	0.9315	211.1113
5104.4689	0.9070	0.8000	0.8000	0.5809	0.9316	211.3261
5105.3724	0.9070	0.8000	0.8000	0.5814	0.9317	211.5410
5106.2759	0.9070	0.8000	0.8000	0.5819	0.9318	211.7558
5107.1795	0.9070	0.8000	0.8000	0.5825	0.9319	211.9707
5108.0830	0.9070	0.8000	0.8000	0.5830	0.9319	212.1857
5108.9866	0.9070	0.8000	0.8000	0.5836	0.9320	212.4007
5109.8901	0.9070	0.8000	0.8000	0.5841	0.9321	212.6157
5110.7937	0.9070	0.8000	0.8000	0.5846	0.9322	212.8307
5111.6972	0.9070	0.8000	0.8000	0.5852	0.9323	213.0458
5112.6007	0.9070	0.8000	0.8000	0.5857	0.9324	213.2530
5113.5043	0.9070	0.8000	0.8000	0.5862	0.9325	213.4510
5114.4078	0.9070	0.8000	0.8000	0.5866	0.9326	213.6490
5115.3114	0.9070	0.8000	0.8000	0.5871	0.9326	213.8470
5116.2149	0.9070	0.8000	0.8000	0.5876	0.9327	214.0451
5117.1184	0.9070	0.8000	0.8000	0.5881	0.9328	214.2432
5118.0220	0.9070	0.8000	0.8000	0.5886	0.9329	214.4414
5118.9255	0.9070	0.8000	0.8000	0.5891	0.9330	214.6395
5119.8291	0.9070	0.8000	0.8000	0.5896	0.9331	214.8378
5120.7326	0.9070	0.8000	0.8000	0.5901	0.9332	215.0360
5121.6361	0.9070	0.8000	0.8000	0.5906	0.9333	215.2343
5122.5397	0.9070	0.8000	0.8000	0.5910	0.9334	215.4326
5123.4432	0.9070	0.8000	0.8000	0.5915	0.9334	215.6310
5124.3468	0.9070	0.8000	0.8000	0.5920	0.9335	215.8293
5125.2503	0.9070	0.8000	0.8000	0.5925	0.9336	216.0278
5126.1538	0.9070	0.8000	0.8000	0.5930	0.9337	216.2262
5127.0574	0.9070	0.8000	0.8000	0.5935	0.9338	216.4247
5127.9609	0.9070	0.8000	0.8000	0.5940	0.9339	216.6232
5128.8645	0.9070	0.8000	0.8000	0.5945	0.9340	216.8218
5129.7680	0.9070	0.8000	0.8000	0.5949	0.9341	217.0203
5130.6716	0.9070	0.8000	0.8000	0.5954	0.9341	217.2190
5131.5751	0.9070	0.8000	0.8000	0.5959	0.9342	217.4176
5132.4786	0.9070	0.8000	0.8000	0.5964	0.9343	217.6163
5133.3822	0.9070	0.8000	0.8000	0.5969	0.9344	217.8150
5134.2857	0.9070	0.8000	0.8000	0.5974	0.9345	218.0138
5135.1893	0.9070	0.8000	0.8000	0.5979	0.9346	218.2126
5136.0928	0.9070	0.8000	0.8000	0.5984	0.9347	218.4114
5136.9963	0.9070	0.8000	0.8000	0.5989	0.9348	218.6102
5137.8999	0.9070	0.8000	0.8000	0.5993	0.9349	218.8091
5138.8034	0.9070	0.8000	0.8000	0.5998	0.9349	219.0080
5139.7070	0.9070	0.8000	0.8000	0.6003	0.9350	219.2070
5140.6105	0.9070	0.8000	0.8000	0.6008	0.9351	219.4060
5141.5140	0.9070	0.8000	0.8000	0.6013	0.9352	219.6050
5142.4176	0.9070	0.8000	0.8000	0.6018	0.9353	219.8041
5143.3211	0.9070	0.8000	0.8000	0.6023	0.9354	220.0032
5144.2247	0.9070	0.8000	0.8000	0.6028	0.9355	220.2023
5145.1282	0.9070	0.8000	0.8000	0.6032	0.9356	220.4014
